Animal ID,Name,DateTime,MonthYear,Date of Birth,Outcome Type,Outcome Subtype,Animal Type,Sex upon Outcome,Age upon Outcome,Breed,Color
A918334,,11/21/2024 08:24:00 AM,Nov 2024,11/19/2022,Transfer,Snr,Cat,Intact Female,2 years,Domestic Shorthair,Orange Tabby
A914145,*Reeses,11/21/2024 08:43:00 AM,Nov 2024,09/11/2024,Adoption,Foster,Dog,Spayed Female,2 months,Pit Bull,Black/White
A918077,,11/21/2024 09:29:00 AM,Nov 2024,11/15/2019,Euthanasia,Suffering,Dog,Intact Male,5 years,German Shepherd,Black
A916417,Cowboy,11/21/2024 09:33:00 AM,Nov 2024,08/25/2024,Adoption,,Dog,Neutered Male,2 months,Great Pyrenees Mix,White
A918137,,11/21/2024 09:46:00 AM,Nov 2024,10/25/2024,Died,Emergency,Cat,Intact Male,3 weeks,Domestic Shorthair,Brown Tabby
A917889,Nala,11/21/2024 09:48:00 AM,Nov 2024,08/29/2024,Adoption,,Dog,Spayed Female,2 months,Labrador Retriever,Black
A917868,Caliope,11/21/2024 09:49:00 AM,Nov 2024,08/29/2024,Adoption,,Cat,Spayed Female,2 months,Domestic Shorthair,Calico
A918403,Unknown,11/21/2024 10:11:00 AM,Nov 2024,11/20/2022,Transfer,Partner,Bird,Unknown,2 years,Pigeon,Gray
A918407,Unknown,11/21/2024 11:53:00 AM,Nov 2024,11/20/2022,Disposal,,Other,Unknown,2 years,Raccoon,Gray/Black
A692781,Bonnie,11/21/2024 12:05:00 PM,Nov 2024,06/25/2014,Rto-Adopt,,Dog,Neutered Male,10 years,Labrador Retriever Mix,White/Black
A820676,Icy,11/21/2024 12:07:00 PM,Nov 2024,05/27/2019,Rto-Adopt,,Dog,Neutered Male,5 years,Siberian Husky,White/Black
A917866,Cakepop,11/21/2024 12:12:00 PM,Nov 2024,08/29/2024,Adoption,,Cat,Spayed Female,2 months,Domestic Medium Hair,Blue Tabby/White
A913925,*Casper,11/21/2024 12:12:00 PM,Nov 2024,09/01/2024,Adoption,,Cat,Neutered Male,2 months,Domestic Medium Hair,Orange Tabby
A898371,*Wishbone,11/21/2024 01:37:00 PM,Nov 2024,02/15/2022,Adoption,,Dog,Neutered Male,2 years,Pit Bull,White/Chocolate
A917389,*Clyde,11/21/2024 02:15:00 PM,Nov 2024,01/06/2024,Adoption,,Dog,Intact Male,10 months,Rottweiler,Black/Brown
A918215,Smoke,11/21/2024 03:15:00 PM,Nov 2024,11/18/2022,Return to Owner,,Dog,Intact Male,2 years,German Shepherd,Black/Tan
A914152,*Whopper,11/21/2024 03:28:00 PM,Nov 2024,09/11/2024,Adoption,Foster,Dog,Spayed Female,2 months,Pit Bull,Blue
A916021,*Polly,11/21/2024 03:34:00 PM,Nov 2024,07/20/2024,Adoption,Foster,Cat,Spayed Female,4 months,Siamese Mix,Tortie Point
A917967,,11/21/2024 04:37:00 PM,Nov 2024,09/14/2024,Adoption,,Dog,Spayed Female,2 months,Pit Bull,Gray/White
A916710,Aspine,11/21/2024 04:39:00 PM,Nov 2024,07/31/2023,Adoption,,Dog,Neutered Male,1 year,German Shepherd Mix,Brown/Gold
A913327,Star,11/21/2024 04:52:00 PM,Nov 2024,09/28/2022,Adoption,,Dog,Spayed Female,2 years,Belgian Malinois,Brown/Black
A917668,,11/21/2024 04:54:00 PM,Nov 2024,08/28/2024,Adoption,,Dog,Spayed Female,2 months,American Foxhound,Tricolor
A914151,*Skittles,11/21/2024 04:55:00 PM,Nov 2024,09/11/2024,Adoption,,Dog,Spayed Female,2 months,Pit Bull,Blue
A917803,,11/21/2024 05:14:00 PM,Nov 2024,09/06/2024,Adoption,,Cat,Spayed Female,2 months,Domestic Medium Hair,Calico
A917919,Shira,11/21/2024 05:17:00 PM,Nov 2024,09/13/2024,Adoption,,Dog,Spayed Female,2 months,Vizsla Mix,Chocolate/White
A916573,Garfield,11/21/2024 05:37:00 PM,Nov 2024,08/30/2024,Adoption,,Cat,Neutered Male,2 months,Domestic Medium Hair,Black/White
A913926,Scout,11/22/2024 09:31:00 AM,Nov 2024,09/01/2024,Adoption,,Cat,Spayed Female,2 months,Domestic Medium Hair,Calico
A917605,Puck,11/22/2024 09:32:00 AM,Nov 2024,08/24/2024,Adoption,,Cat,Neutered Male,2 months,Domestic Shorthair,Black Smoke
A917448,Athena,11/22/2024 09:34:00 AM,Nov 2024,07/22/2024,Adoption,,Dog,Spayed Female,4 months,German Shepherd,Tan/Black
A915336,Lacey,11/22/2024 09:35:00 AM,Nov 2024,11/21/2019,Adoption,,Dog,Spayed Female,5 years,Belgian Malinois/Siberian Husky,Brown/Black
A918536,*Voidkit,11/22/2024 10:41:00 AM,Nov 2024,11/07/2024,Disposal,,Cat,Intact Female,2 weeks,Domestic Shorthair,Black
A918223,,11/22/2024 12:51:00 PM,Nov 2024,11/18/2022,Transfer,Partner,Dog,Intact Male,2 years,Yorkshire Terrier,Tan/Silver
A918436,,11/22/2024 12:53:00 PM,Nov 2024,11/21/2022,Transfer,Partner,Dog,Intact Female,2 years,Pit Bull Mix,Brown Brindle/White
A880908,*Arthur,11/22/2024 01:32:00 PM,Nov 2024,02/27/2023,Adoption,,Dog,Neutered Male,1 year,Australian Cattle Dog/Labrador Retriever,White/Tan
A913669,*Pearl,11/22/2024 01:46:00 PM,Nov 2024,09/07/2024,Adoption,,Cat,Spayed Female,2 months,Domestic Shorthair,Brown Tabby
A914815,Fritz,11/22/2024 01:51:00 PM,Nov 2024,10/07/2023,Return to Owner,,Cat,Neutered Male,1 year,Siamese Mix,Silver Lynx Point/Cream
A916463,*Cocoa,11/22/2024 02:16:00 PM,Nov 2024,09/26/2024,Adoption,Foster,Dog,Spayed Female,1 month,German Shepherd,Brown/Black
A915730,*Teeny,11/22/2024 02:18:00 PM,Nov 2024,08/31/2024,Adoption,Foster,Cat,Neutered Male,2 months,Domestic Shorthair,Orange Tabby
A906709,Bella Donna,11/22/2024 02:22:00 PM,Nov 2024,06/06/2022,Adoption,Foster,Dog,Spayed Female,2 years,Labrador Retriever,Black/Black
A918316,Mocha,11/22/2024 03:28:00 PM,Nov 2024,01/19/2024,Adoption,,Other,Intact Female,10 months,Guinea Pig,Tricolor/Black
A918315,Luna,11/22/2024 03:28:00 PM,Nov 2024,01/19/2024,Adoption,,Other,Intact Female,10 months,Guinea Pig,Tricolor/White
A889184,*Copper,11/22/2024 04:04:00 PM,Nov 2024,04/03/2023,Adoption,,Cat,Neutered Male,1 year,Domestic Shorthair,Orange Tabby/White
A915820,Lolly,11/22/2024 04:05:00 PM,Nov 2024,09/05/2024,Adoption,,Cat,Spayed Female,2 months,Domestic Longhair,Brown Tabby
A916139,Jojo,11/22/2024 04:14:00 PM,Nov 2024,08/08/2024,Adoption,,Cat,Neutered Male,3 months,Domestic Shorthair,Brown Tabby
A912494,,11/22/2024 04:15:00 PM,Nov 2024,08/31/2024,Adoption,,Cat,Spayed Female,2 months,Siamese Mix,Lynx Point
A913752,*Vinyl,11/22/2024 04:24:00 PM,Nov 2024,08/27/2024,Adoption,,Cat,Spayed Female,2 months,Domestic Shorthair,Black/White
A916415,*Wednesday,11/22/2024 04:29:00 PM,Nov 2024,09/17/2024,Adoption,,Dog,Spayed Female,2 months,Great Pyrenees Mix,White
A917800,Popcorn,11/22/2024 04:33:00 PM,Nov 2024,09/12/2024,Adoption,,Cat,Neutered Male,2 months,Domestic Shorthair,Orange Tabby/White
A915582,*Bramble,11/22/2024 04:38:00 PM,Nov 2024,07/17/2024,Adoption,,Cat,Neutered Male,4 months,Domestic Shorthair,Blue Tabby
A918318,,11/22/2024 04:41:00 PM,Nov 2024,07/19/2024,Adoption,,Cat,Neutered Male,4 months,Domestic Shorthair,Black
A901630,Tendi,11/22/2024 04:46:00 PM,Nov 2024,01/08/2024,Adoption,,Dog,Spayed Female,10 months,Queensland Heeler,Brown/Black
A918200,Mamoru,11/22/2024 04:51:00 PM,Nov 2024,06/18/2024,Adoption,,Cat,Neutered Male,5 months,Domestic Shorthair,Black
A918158,,11/22/2024 04:55:00 PM,Nov 2024,01/17/2024,Adoption,,Dog,Neutered Male,10 months,Wire Hair Fox Terrier,Black
A917877,,11/22/2024 05:01:00 PM,Nov 2024,11/13/2023,Adoption,,Cat,Spayed Female,1 year,Domestic Shorthair,Torbie
A918017,,11/22/2024 05:10:00 PM,Nov 2024,07/15/2024,Adoption,,Cat,Neutered Male,4 months,Abyssinian Mix,Brown/Black
A916324,Diasy,11/22/2024 05:11:00 PM,Nov 2024,04/13/2024,Adoption,,Dog,Spayed Female,7 months,Labrador Retriever,Black/White
A917879,Coco,11/22/2024 05:13:00 PM,Nov 2024,04/13/2024,Adoption,,Dog,Spayed Female,7 months,Labrador Retriever,Brown Brindle
A917688,Luka,11/22/2024 05:16:00 PM,Nov 2024,08/10/2023,Adoption,,Dog,Neutered Male,1 year,Collie Rough Mix,Sable/White
A917954,Mish Mish,11/22/2024 05:20:00 PM,Nov 2024,11/14/2022,Adoption,,Cat,Neutered Male,2 years,Domestic Shorthair,White
A917798,,11/22/2024 05:30:00 PM,Nov 2024,09/12/2024,Adoption,,Cat,Neutered Male,2 months,Domestic Shorthair,Cream Tabby/White
A917802,,11/22/2024 05:30:00 PM,Nov 2024,09/12/2024,Adoption,,Cat,Spayed Female,2 months,Domestic Shorthair,Blue
A625477,Tiara,11/22/2024 05:36:00 PM,Nov 2024,04/24/2010,Return to Owner,,Dog,Intact Female,14 years,Havanese Mix,White
A917075,Jasper,11/22/2024 05:58:00 PM,Nov 2024,11/03/2021,Adoption,,Cat,Neutered Male,3 years,Domestic Shorthair,Orange Tabby/White
A913750,*Cassette,11/22/2024 06:01:00 PM,Nov 2024,08/27/2024,Adoption,,Cat,Spayed Female,2 months,Domestic Shorthair,Black
A915927,*Ajax,11/22/2024 06:14:00 PM,Nov 2024,07/22/2024,Adoption,,Cat,Neutered Male,4 months,Domestic Shorthair,Cream Tabby/White
A916305,Maggie,11/22/2024 06:23:00 PM,Nov 2024,06/01/2024,Adoption,,Dog,Spayed Female,5 months,Catahoula/Australian Cattle Dog,Brown Brindle/White
A915157,*Anne Bonny,11/22/2024 06:33:00 PM,Nov 2024,02/12/2024,Adoption,,Dog,Spayed Female,9 months,German Shepherd Mix,Tan/Black
A918559,Unknown,11/22/2024 06:55:00 PM,Nov 2024,11/22/2022,Transfer,Partner,Other,Unknown,2 years,Opossum,Gray/White
A918279,,11/22/2024 07:07:00 PM,Nov 2024,11/18/2023,Euthanasia,Rabies Risk,Other,Unknown,1 year,Bat,Brown
A918471,Unknonw,11/23/2024 09:34:00 AM,Nov 2024,11/21/2022,Euthanasia,Rabies Risk,Other,Unknown,2 years,Bat,Brown
A918293,,11/23/2024 09:35:00 AM,Nov 2024,11/19/2022,Euthanasia,Rabies Risk,Other,Unknown,2 years,Bat,Brown/Black
A918470,,11/23/2024 11:28:00 AM,Nov 2024,11/21/2022,Return to Owner,,Dog,Intact Female,2 years,Pit Bull,Brown/White
A918021,,11/23/2024 11:29:00 AM,Nov 2024,08/15/2024,Adoption,,Dog,Neutered Male,3 months,Doberman Pinsch,Brown/Tan
A917521,Garfield,11/23/2024 11:35:00 AM,Nov 2024,01/07/2024,Adoption,,Cat,Neutered Male,10 months,Domestic Shorthair,Orange Tabby
A914147,*Dot,11/23/2024 12:13:00 PM,Nov 2024,09/11/2024,Adoption,,Dog,Neutered Male,2 months,Pit Bull,Black
A912509,*Shortie,11/23/2024 01:21:00 PM,Nov 2024,09/01/2017,Adoption,,Dog,Spayed Female,7 years,American Pit Bull Terrier,Black/White
A911854,*Janet,11/23/2024 01:31:00 PM,Nov 2024,08/21/2024,Adoption,Foster,Cat,Spayed Female,3 months,Domestic Longhair,Black
A916641,*Patrick,11/23/2024 01:33:00 PM,Nov 2024,08/17/2024,Adoption,,Cat,Neutered Male,3 months,Domestic Shorthair,White/Orange
A911852,*Jack,11/23/2024 01:38:00 PM,Nov 2024,08/21/2024,Adoption,Foster,Cat,Neutered Male,3 months,Domestic Shorthair,Brown Tabby
A913687,*Blueberry,11/23/2024 01:45:00 PM,Nov 2024,08/17/2024,Adoption,Foster,Cat,Neutered Male,3 months,Domestic Shorthair,Blue Tabby
A907832,*Clyde,11/23/2024 01:56:00 PM,Nov 2024,06/21/2021,Adoption,Foster,Cat,Neutered Male,3 years,Domestic Medium Hair,Black/White
A916022,*Mysterio,11/23/2024 02:01:00 PM,Nov 2024,07/20/2024,Adoption,Foster,Cat,Neutered Male,4 months,Siamese Mix,White/Brown
A915027,*Ferris,11/23/2024 02:18:00 PM,Nov 2024,09/03/2024,Adoption,Foster,Cat,Neutered Male,2 months,Domestic Medium Hair,Flame Point
A915031,*Sloan,11/23/2024 02:23:00 PM,Nov 2024,09/03/2024,Adoption,Foster,Cat,Spayed Female,2 months,Domestic Medium Hair,Torbie
A913517,*Fern,11/23/2024 02:32:00 PM,Nov 2024,08/10/2024,Adoption,Foster,Cat,Spayed Female,3 months,Domestic Shorthair,Brown Tabby
A913518,*Dale,11/23/2024 02:36:00 PM,Nov 2024,08/10/2024,Adoption,Foster,Cat,Spayed Female,3 months,Domestic Shorthair,Torbie
A913212,*Juno,11/23/2024 02:42:00 PM,Nov 2024,09/09/2024,Adoption,Foster,Cat,Spayed Female,2 months,Domestic Shorthair,Brown Tabby/White
A913215,*Winnie,11/23/2024 02:46:00 PM,Nov 2024,09/09/2024,Adoption,Foster,Cat,Spayed Female,2 months,Domestic Shorthair,Brown Tabby/White
A915384,*Willow,11/23/2024 02:51:00 PM,Nov 2024,09/06/2024,Adoption,Foster,Cat,Spayed Female,2 months,Domestic Shorthair,Black
A913923,*Torchy,11/23/2024 02:54:00 PM,Nov 2024,09/01/2024,Adoption,Foster,Cat,Neutered Male,2 months,Domestic Medium Hair,Orange Tabby
A915032,*Cameron,11/23/2024 03:01:00 PM,Nov 2024,09/03/2024,Adoption,Foster,Cat,Neutered Male,2 months,Domestic Medium Hair,Orange Tabby
A913924,*Guero,11/23/2024 03:08:00 PM,Nov 2024,09/01/2024,Adoption,Foster,Cat,Neutered Male,2 months,Domestic Medium Hair,Orange Tabby/White
A915380,*Oak,11/23/2024 03:13:00 PM,Nov 2024,09/06/2024,Adoption,Foster,Cat,Neutered Male,2 months,Domestic Shorthair,Blue Tabby
A915078,,11/23/2024 03:17:00 PM,Nov 2024,09/05/2024,Adoption,Foster,Cat,Spayed Female,2 months,Domestic Shorthair,White
A914512,,11/23/2024 03:25:00 PM,Nov 2024,10/02/2016,Adoption,Foster,Cat,Neutered Male,8 years,Domestic Shorthair,Black/White
A912423,*Shortbread,11/23/2024 03:33:00 PM,Nov 2024,07/29/2024,Adoption,Foster,Cat,Neutered Male,3 months,Domestic Shorthair,Black
A916464,*Rolo,11/23/2024 03:38:00 PM,Nov 2024,09/26/2024,Adoption,Foster,Dog,Spayed Female,1 month,German Shepherd,Brown/Black
A811098,*Tuna,11/23/2024 03:46:00 PM,Nov 2024,10/27/2019,Adoption,Foster,Dog,Spayed Female,5 years,Labrador Retriever/Anatol Shepherd,Brown
A913906,,11/23/2024 03:52:00 PM,Nov 2024,09/08/2024,Adoption,Foster,Cat,Spayed Female,2 months,Domestic Shorthair,Brown Tabby
A917706,Cali,11/23/2024 03:52:00 PM,Nov 2024,04/01/2021,Return to Owner,,Dog,Spayed Female,3 years,Treeing Cur Mix,Brown Brindle/White
A913907,,11/23/2024 03:54:00 PM,Nov 2024,09/08/2024,Adoption,Foster,Cat,Spayed Female,2 months,Domestic Shorthair,Brown Tabby/White
A906611,*Skipbo,11/23/2024 04:00:00 PM,Nov 2024,06/05/2022,Adoption,,Dog,Neutered Male,2 years,Pit Bull,Blue/White
A918304,Fred,11/23/2024 05:14:00 PM,Nov 2024,11/19/2018,Adoption,,Dog,Neutered Male,6 years,Chihuahua Shorthair,White
A917223,*Gary,11/23/2024 05:17:00 PM,Nov 2024,11/04/2023,Adoption,,Dog,Intact Male,1 year,German Wirehaired Pointer/German Wirehaired Pointer,White/Black
A897011,Honey,11/23/2024 05:28:00 PM,Nov 2024,01/25/2019,Adoption,,Dog,Spayed Female,5 years,Chihuahua Shorthair,White/Tan
A916986,Callie,11/23/2024 05:49:00 PM,Nov 2024,09/01/2024,Adoption,,Dog,Spayed Female,2 months,Labrador Retriever,Black/White
A918587,,11/23/2024 06:10:00 PM,Nov 2024,07/23/2024,Transfer,Partner,Dog,Intact Male,4 months,Pug,Fawn
A916787,Creek,11/23/2024 07:02:00 PM,Nov 2024,10/30/2022,Adoption,,Cat,Neutered Male,2 years,Domestic Shorthair,Black
A918543,,11/24/2024 01:14:00 PM,Nov 2024,11/22/2023,Transfer,Partner,Cat,Intact Female,1 year,Domestic Shorthair,Black
A918542,,11/24/2024 01:15:00 PM,Nov 2024,11/22/2023,Transfer,Partner,Cat,Intact Female,1 year,Domestic Shorthair,Tortie
A917696,Gaia,11/24/2024 01:56:00 PM,Nov 2024,12/26/2023,Adoption,,Dog,Spayed Female,10 months,Anatol Shepherd Mix,Brown/Black
A902496,Snackeater,11/24/2024 02:30:00 PM,Nov 2024,10/17/2023,Adoption,,Cat,Spayed Female,1 year,Domestic Shorthair,Brown Tabby
A917060,*Dutchie,11/24/2024 03:26:00 PM,Nov 2024,11/08/2021,Adoption,,Other,Intact Male,3 years,Dutch,Black/White
A916660,*Simon,11/24/2024 05:25:00 PM,Nov 2024,10/29/2022,Adoption,,Cat,Intact Male,2 years,Domestic Shorthair,Orange Tabby/White
A913617,*Hayden Pawner,11/24/2024 05:33:00 PM,Nov 2024,09/19/2022,Adoption,,Dog,Neutered Male,2 years,Pit Bull,Black/White
A915618,*Darlin,11/24/2024 06:23:00 PM,Nov 2024,10/17/2023,Adoption,,Dog,Spayed Female,1 year,Pit Bull Mix,Brown Brindle/White
A900639,*George,11/24/2024 06:35:00 PM,Nov 2024,09/10/2023,Adoption,,Cat,Neutered Male,1 year,Domestic Shorthair,Orange Tabby
A915210,Kazin,11/24/2024 06:42:00 PM,Nov 2024,08/29/2021,Adoption,,Dog,Intact Male,3 years,American Bulldog Mix,Brown Brindle/White
A918411,,11/25/2024 10:41:00 AM,Nov 2024,10/21/2024,Euthanasia,Suffering,Cat,Intact Male,5 weeks,Domestic Shorthair,Blue Point/Cream
A917621,*Leia,11/25/2024 12:28:00 PM,Nov 2024,11/08/2023,Transfer,Partner,Cat,Intact Female,1 year,Domestic Shorthair,Brown Tabby
A917800,Popcorn,11/25/2024 12:46:00 PM,Nov 2024,09/12/2024,Adoption,,Cat,Neutered Male,2 months,Domestic Shorthair,Orange Tabby/White
A916931,Charles,11/25/2024 01:10:00 PM,Nov 2024,08/01/2015,Adoption,,Cat,Neutered Male,9 years,Domestic Shorthair,Black/White
A918401,,11/25/2024 01:39:00 PM,Nov 2024,06/20/2024,Transfer,Partner,Dog,Intact Female,5 months,Pug,Tan/Black
A918400,,11/25/2024 01:39:00 PM,Nov 2024,05/20/2024,Transfer,Partner,Dog,Intact Female,6 months,Pug,Tan/Black
A918402,,11/25/2024 02:35:00 PM,Nov 2024,11/20/2023,Transfer,Partner,Dog,Intact Male,1 year,Shih Tzu/Border Terrier,Black/White
A918447,,11/25/2024 02:52:00 PM,Nov 2024,07/21/2024,Transfer,Partner,Dog,Intact Male,4 months,Great Dane,Blue Merle/Black
A917017,Papi,11/25/2024 02:56:00 PM,Nov 2024,11/02/2022,Return to Owner,Field,Cat,Neutered Male,2 years,Domestic Shorthair,Brown Tabby/White
A918632,Ruger,11/25/2024 03:00:00 PM,Nov 2024,11/24/2020,Return to Owner,,Dog,Neutered Male,4 years,Bull Terrier/Pit Bull,White/Black
A918527,,11/25/2024 03:18:00 PM,Nov 2024,11/22/2023,Transfer,Snr,Cat,Intact Female,1 year,Domestic Shorthair,Black
A918445,,11/25/2024 03:19:00 PM,Nov 2024,02/21/2024,Transfer,Snr,Cat,Unknown,9 months,Domestic Shorthair,Orange Tabby
A918418,,11/25/2024 03:20:00 PM,Nov 2024,07/21/2024,Transfer,Snr,Cat,Unknown,4 months,Domestic Shorthair,Brown Tabby
A916588,*Elvira,11/25/2024 03:21:00 PM,Nov 2024,10/28/2023,Transfer,Snr,Cat,Intact Female,1 year,Domestic Shorthair,Brown Tabby/White
A918430,,11/25/2024 03:21:00 PM,Nov 2024,11/21/2023,Transfer,Snr,Cat,Unknown,1 year,Domestic Shorthair,Brown Tabby/Orange
A917801,,11/25/2024 04:01:00 PM,Nov 2024,09/12/2024,Adoption,,Cat,Neutered Male,2 months,Domestic Shorthair,Orange Tabby
A918087,Bailey,11/25/2024 04:16:00 PM,Nov 2024,11/16/2022,Adoption,,Dog,Spayed Female,2 years,Chihuahua Shorthair,Brown/Black
A915864,*Bubba,11/25/2024 04:22:00 PM,Nov 2024,08/21/2024,Adoption,,Cat,Neutered Male,3 months,Domestic Shorthair,Brown Tabby
A915865,*Tobi,11/25/2024 04:23:00 PM,Nov 2024,08/21/2024,Adoption,,Cat,Neutered Male,3 months,Domestic Shorthair,Orange Tabby
A918383,Keiko,11/25/2024 04:26:00 PM,Nov 2024,09/05/2024,Adoption,,Dog,Spayed Female,2 months,Dalmatian,White/Black
A916957,*Dolly,11/25/2024 04:38:00 PM,Nov 2024,08/01/2024,Adoption,,Cat,Spayed Female,3 months,Domestic Shorthair,Brown Merle
A918058,*Cota,11/25/2024 04:39:00 PM,Nov 2024,11/15/2022,Adoption,,Dog,Neutered Male,2 years,Jack Russell Terrier,White
A915430,Daisy Duke,11/25/2024 04:45:00 PM,Nov 2024,10/15/2021,Adoption,,Dog,Spayed Female,3 years,German Shepherd Mix,Black/Brown
A917760,Rocky,11/25/2024 04:59:00 PM,Nov 2024,05/12/2024,Adoption,,Dog,Neutered Male,6 months,German Shepherd,Black/Brown
A917789,Mozzarella,11/25/2024 05:11:00 PM,Nov 2024,05/12/2023,Adoption,,Dog,Intact Female,1 year,Labrador Retriever,Chocolate
A918424,,11/25/2024 05:17:00 PM,Nov 2024,11/21/2022,Adoption,,Cat,Neutered Male,2 years,Domestic Shorthair,Blue
A915024,Lancelot,11/25/2024 05:26:00 PM,Nov 2024,10/10/2021,Adoption,,Cat,Neutered Male,3 years,Domestic Shorthair,Orange Tabby/White
A918016,,11/25/2024 05:39:00 PM,Nov 2024,07/15/2024,Adoption,,Cat,Neutered Male,4 months,Abyssinian Mix,Brown/Black
A915856,*Casserole,11/25/2024 05:42:00 PM,Nov 2024,03/07/2024,Adoption,,Dog,Spayed Female,8 months,German Shepherd Mix,Brown/Black
A918260,Floki,11/25/2024 05:54:00 PM,Nov 2024,09/05/2024,Adoption,,Cat,Neutered Male,2 months,Domestic Shorthair,Brown Tabby/White
A916188,,11/25/2024 06:01:00 PM,Nov 2024,11/18/2023,Adoption,,Dog,Neutered Male,1 year,Chihuahua Shorthair,Black/Tan
A917864,*Jimmy,11/25/2024 06:11:00 PM,Nov 2024,11/13/2023,Rto-Adopt,,Cat,Neutered Male,1 year,Domestic Medium Hair,White/Brown Tabby
A918384,Zara,11/25/2024 06:11:00 PM,Nov 2024,09/05/2024,Adoption,,Dog,Spayed Female,2 months,Dalmatian,White/Black
A917863,*Ricky,11/25/2024 06:11:00 PM,Nov 2024,05/13/2023,Rto-Adopt,,Cat,Neutered Male,1 year,Domestic Medium Hair,Black/White
A917963,,11/25/2024 06:26:00 PM,Nov 2024,09/21/2024,Adoption,,Cat,Spayed Female,2 months,Domestic Shorthair,Black
A918701,Bella Nova,11/25/2024 06:27:00 PM,Nov 2024,06/25/2024,Return to Owner,,Dog,Intact Female,5 months,Chihuahua Shorthair Mix,Brown/White
A915860,Frankie,11/25/2024 06:33:00 PM,Nov 2024,05/21/2024,Adoption,,Cat,Spayed Female,6 months,Domestic Shorthair,Blue Tabby
A918485,,11/26/2024 09:33:00 AM,Nov 2024,11/22/2021,Euthanasia,Suffering,Dog,Intact Female,3 years,Labrador Retriever Mix,White/Brown
A917677,Ava,11/26/2024 11:03:00 AM,Nov 2024,11/09/2009,Euthanasia,Suffering,Dog,Spayed Female,15 years,Miniature Pinscher Mix,Black/Tan
A904961,*Hyacinth,11/26/2024 11:29:00 AM,Nov 2024,03/10/2023,Adoption,Foster,Cat,Spayed Female,1 year,Domestic Shorthair,Blue
A910940,*Opal,11/26/2024 11:34:00 AM,Nov 2024,06/25/2024,Adoption,Foster,Cat,Spayed Female,5 months,Domestic Shorthair,Torbie
A908058,Cella,11/26/2024 01:07:00 PM,Nov 2024,06/24/2022,Adoption,,Dog,Spayed Female,2 years,Black Mouth Cur/Black Mouth Cur,Brown/Black
A897479,Zoot,11/26/2024 01:25:00 PM,Nov 2024,12/18/2023,Adoption,,Dog,Neutered Male,11 months,Pit Bull/Chinese Sharpei,Tan/White
A915159,Kimbo,11/26/2024 02:05:00 PM,Nov 2024,10/12/2022,Return to Owner,,Dog,Neutered Male,2 years,Pit Bull,Blue/White
A918296,Lana,11/26/2024 02:16:00 PM,Nov 2024,11/19/2013,Return to Owner,,Dog,Spayed Female,11 years,Border Terrier Mix,Black/Gray
A917610,,11/26/2024 03:41:00 PM,Nov 2024,10/08/2024,Adoption,Foster,Livestock,Unknown,1 month,Goat/Pygmy,Tricolor/Brown
A917780,*Punkin Pie,11/26/2024 03:48:00 PM,Nov 2024,11/12/2020,Adoption,,Cat,Neutered Male,4 years,Domestic Shorthair,Orange Tabby/White
A912288,,11/26/2024 04:06:00 PM,Nov 2024,08/28/2022,Adoption,,Dog,Unknown,2 years,Pomeranian,White/Black
A917865,,11/26/2024 04:22:00 PM,Nov 2024,08/11/2024,Adoption,,Cat,Spayed Female,3 months,Domestic Shorthair,Brown Tabby
A915074,*Aspen,11/26/2024 05:02:00 PM,Nov 2024,09/05/2024,Adoption,,Cat,Neutered Male,2 months,Domestic Shorthair,Brown Tabby/Cream
A918600,Bud,11/26/2024 05:03:00 PM,Nov 2024,11/26/2014,Return to Owner,,Dog,Intact Male,10 years,West Highland,White
A914987,Anubis,11/26/2024 05:11:00 PM,Nov 2024,02/15/2024,Adoption,,Dog,Spayed Female,9 months,Pit Bull,Brown Brindle/White
A915495,*Rocket,11/26/2024 05:16:00 PM,Nov 2024,10/16/2023,Adoption,,Dog,Neutered Male,1 year,Redbone Hound Mix,Black/Red
A915854,*Lorelai,11/26/2024 05:46:00 PM,Nov 2024,05/06/2023,Adoption,,Dog,Spayed Female,1 year,German Shepherd Mix,Brown/Black
A918484,Max,11/26/2024 05:50:00 PM,Nov 2024,06/07/2024,Adoption,,Dog,Neutered Male,5 months,Chihuahua Shorthair Mix,Tan
A918360,Peaches,11/26/2024 05:54:00 PM,Nov 2024,04/20/2024,Adoption,,Cat,Spayed Female,7 months,Domestic Shorthair,Tricolor/Tortie
A917859,,11/26/2024 06:30:00 PM,Nov 2024,09/13/2024,Adoption,,Dog,Spayed Female,2 months,German Shepherd,Black/Brown
A918280,Zeno,11/26/2024 06:46:00 PM,Nov 2024,09/03/2024,Adoption,,Dog,Neutered Male,2 months,Siberian Husky/Akita,Cream/White
A913084,Simba,11/27/2024 09:32:00 AM,Nov 2024,09/10/2018,Died,In Kennel,Dog,Neutered Male,6 years,Siberian Husky,Black/White
A918431,,11/27/2024 10:50:00 AM,Nov 2024,11/21/2022,Euthanasia,Suffering,Cat,Spayed Female,2 years,Domestic Shorthair,Calico
A915855,*Angel Baby,11/27/2024 11:19:00 AM,Nov 2024,05/06/2024,Adoption,,Dog,Spayed Female,6 months,German Shepherd Mix,Brown/Black
A918259,*Jude,11/27/2024 11:24:00 AM,Nov 2024,09/05/2024,Adoption,,Cat,Spayed Female,2 months,Domestic Shorthair,Torbie
